"","ID","Year","Ave..art.rating","face","modern","renaissance","contemporary","postrenaissance","contmodern","mean_red","mean_green","mean_blue","median_red","median_green","median_blue","per_red","per_green","sd_red","sd_green","sd_blue","per_edges","k_vals","k_edges","Benses","liked"
"96","577281f5edc2cb3880f62505",1913,0.5,1,1,0,0,0,0,0.417865897484396,0.387703376205788,0.302215252821386,0.470588235294118,0.43921568627451,0.313725490196078,0.377208642550968,0.349980855416596,0.178667886933926,0.192430790091205,0.163581362681012,0.164815112540193,0.836305600214362,0.458029876741693,0.349884258071791,1
"97","5772832fedc2cb3880fa0ccf",1915,1,1,1,0,0,0,0,0.470335752483944,0.455844907680109,0.408621025975137,0.545098039215686,0.466666666666667,0.364705882352941,0.35236376861671,0.34150759053849,0.317177471497942,0.313622481639369,0.277603613723154,0.189847822668459,0.927366156244097,0.546022590723384,0.33598047282896,1
"98","57728067edc2cb3880f1288d",1915,0.5,0,1,0,0,0,0,0.660355377705327,0.614188228357381,0.599869141347577,0.690196078431373,0.635294117647059,0.627450980392157,0.352299875583797,0.327669681720823,0.178977053043242,0.156304196770023,0.17950902231777,0.163572376179245,0.776875737028302,0.536321983097484,0.330508704013261,1
"100","577277fcedc2cb3880d646d5",1884,1.93,1,1,0,0,0,0,0.5117384391963,0.403271639694013,0.290164618990251,0.47843137254902,0.368627450980392,0.254901960784314,0.424617642650687,0.334616749259018,0.212466145868758,0.19255982459143,0.166983633777825,0.0558453452885391,0.974234723903686,0.676880244064434,0.320996560519265,1
"101","57728045edc2cb3880f09f7f",1950,1.1,0,1,0,0,0,0,0.742108593305396,0.73916569805876,0.652550600421934,0.980392156862745,0.815686274509804,0.733333333333333,0.347783267578355,0.346404103215823,0.334793508164281,0.293081837832071,0.351786053833455,0.0756097918498974,0.894679468386592,0.730511580181765,0.508369914825341,1
"102","57727bd5edc2cb3880e2c5b4",1970,0.7,0,1,0,0,0,0,0.093365380968635,0.104952627811279,0.173869218625555,0.0392156862745098,0.0509803921568627,0.117647058823529,0.250855951235857,0.281988795109676,0.203925846950998,0.206194193365378,0.196195522947312,0.00709925048355899,0.980663684719536,0.986248791102515,0.797170002662564,1
"104","57728415edc2cb3880fca3b5",1638,1.3,1,0,0,0,1,0,0.496505604251462,0.460654427949762,0.332080728243063,0.482352941176471,0.43921568627451,0.274509803921569,0.38511472758615,0.357306751448826,0.232584016693048,0.228484178175954,0.215205328743601,0.280430663221361,0.907805531629821,0.43048904201359,0.283122325169998,1
"105","57728143edc2cb3880f3d1b1",1917,2,1,0,0,0,1,0,0.671329298644608,0.616336186262523,0.546788771795444,0.698039215686274,0.654901960784314,0.580392156862745,0.365955867360422,0.33597795312181,0.201209892297513,0.214102379603169,0.242811214240508,0.127958173103364,0.873279246464364,0.504147118257826,0.298722726626402,1
"106","577288f1edc2cb38800bff1f",1969,-0.55,0,0,0,1,0,0,0.457532607315002,0.442598200775935,0.417775772202278,0.431372549019608,0.411764705882353,0.380392156862745,0.347166190803303,0.335834274897894,0.169701168866888,0.171466139538339,0.175351287071264,0.0224230026139334,0.919132856006364,0.853589423040497,0.456054087999526,0
"107","593467a4edc2c9b408c15286",1904,1.5,1,1,0,0,0,0,0.679059354048297,0.58702598081365,0.471559795210718,0.686274509803922,0.596078431372549,0.482352941176471,0.390792885322851,0.337828461435679,0.141273729629943,0.143059664893496,0.139333773723291,0.1881203783319,0.89395891850578,0.477424285850769,0.367075591268492,1
"108","57728703edc2cb3880061039",1975,0.6,0,1,0,0,0,0,0.605560016863888,0.395632931744126,0.176121334247985,0.686274509803922,0.380392156862745,0.149019607843137,0.514357148029228,0.336046999093884,0.259795320951367,0.278880138320328,0.149099217552857,0.166373906705539,0.88020286686103,0.584490403304179,0.305111440901627,1
"109","57728325edc2cb3880f9fd85",1525,1.3,1,0,1,0,0,0,0.302619529674573,0.235805690469331,0.194670858119002,0.254901960784314,0.180392156862745,0.133333333333333,0.412796546929619,0.321657279940824,0.231383283789891,0.208495562539956,0.171476731334468,0.0810207062462411,0.94216341610104,0.714273276627431,0.325733788504737,1
"110","5772837dedc2cb3880fabbc2",1880,1.8,0,1,0,0,0,0,0.739335319063591,0.690941680362073,0.663144896151114,0.737254901960784,0.701960784313725,0.658823529411765,0.353170720448536,0.330053718183599,0.059759053710291,0.0471924501532548,0.0445596583382671,0.00455693393634558,0.959786268791299,0.948183038167294,0.490030191656186,1
"112","5772848dedc2cb3880fe5c7f",1607,1.7,1,0,0,0,1,0,0.577889926582737,0.558979644780298,0.538844604923036,0.623529411764706,0.603921568627451,0.552941176470588,0.34486187129092,0.33357696240249,0.252055022458927,0.25157499307974,0.262993737381281,0.184819347319347,0.929399766899767,0.517679285734841,0.272018733822417,1
"113","57727ee7edc2cb3880ec4f8e",1797,1.7,1,0,0,0,1,0,0.661634683538572,0.625190514255263,0.579139337767259,0.615686274509804,0.588235294117647,0.533333333333333,0.354580524404028,0.335049515861923,0.233944851219717,0.201968748416819,0.22683202069183,0.196314059863221,0.74041507534713,0.52566243301655,0.344168083413902,1
"114","57728194edc2cb3880f4f5bd",1957,-0.5,0,1,0,0,0,0,0.668277736720042,0.531821130308377,0.352206593650477,0.713725490196078,0.588235294117647,0.380392156862745,0.430506593997146,0.342600824244854,0.150842539461485,0.145529165887649,0.0937327948841279,0.0182931522354273,0.929297113752122,0.861140916808149,0.338488631748308,0
"116","577287f5edc2cb388008c4d9",1960,0.8,0,1,0,0,0,0,0.0778731069515683,0.234171823632233,0.271966504670766,0.0352941176470588,0.16078431372549,0.227450980392157,0.133341750264914,0.400971298670134,0.112023524386961,0.18587198625376,0.178324086560226,0.0690789982520457,0.950894859776942,0.796458716826251,0.436170167029664,1
"118","57727dd8edc2cb3880e90c81",1614,1.03,1,0,0,0,1,0,0.320964401181588,0.351210234805666,0.344295077105575,0.274509803921569,0.298039215686275,0.262745098039216,0.315763860986063,0.345519625702406,0.243511247891209,0.256608073959858,0.287795615926908,0.147090005931198,0.93777382364571,0.63815465599051,0.296120587792247,1
"119","57727ab7edc2cb3880df97fa",1922,1.7,1,1,0,0,0,0,0.569623780197855,0.509668763889421,0.305981504408973,0.631372549019608,0.525490196078431,0.270588235294118,0.411199344141469,0.367919087521115,0.252540401420067,0.26019132212247,0.239225128385461,0.322009816892779,0.900600980735719,0.411709549022085,0.271873617177551,1
"120","58d32aededc2c998786cbeb5",2007,0.82,1,1,0,0,0,0,0.330300178382923,0.520565232093439,0.108989206000355,0.0235294117647059,0.501960784313725,0.0745098039215686,0.344114798963343,0.542337582335383,0.408046758821657,0.340226147123131,0.123068141483838,0.0412837227539753,0.873205479196279,0.801222059623253,0.3274231434871,1
"121","57728400edc2cb3880fc8331",1954,-0.3,0,1,0,0,0,0,0.600449251176891,0.504164194013618,0.296655974822941,0.615686274509804,0.513725490196078,0.286274509803922,0.428503785639686,0.359791048611322,0.101466325286953,0.119743474908165,0.120991780863201,0.1015625,0.528155702929618,0.597688069399786,0.3417158504944,0
"122","5772797dedc2cb3880db565a",1871,1.7,1,0,0,0,1,0,0.201601369269725,0.209047551228932,0.179705937129573,0.149019607843137,0.156862745098039,0.137254901960784,0.341491844548659,0.354104905765978,0.200095815551263,0.152144563683272,0.122843713355633,0.0522330241740232,0.955837399585304,0.774838901925727,0.405706786626678,1
"123","57728619edc2cb38800309bd",1799,2,0,0,0,0,1,0,0.565349305848123,0.477965338394012,0.367691586155874,0.615686274509804,0.494117647058824,0.349019607843137,0.400671020204249,0.338740771016433,0.188054292919578,0.185202379643927,0.180726337963682,0.0257141058639212,0.961543856622401,0.810911349534965,0.332764646527711,1
"124","59ae559cedc2c9cdd86c5224",1513,-0.7,1,0,1,0,0,0,0.489243487558766,0.413636632840271,0.284685476436188,0.486274509803922,0.431372549019608,0.270588235294118,0.411971758749634,0.348306345302172,0.180359510626143,0.164852409837396,0.129718509049311,0.11602865497076,0.788593859649123,0.538654970760234,0.338101957385986,0
"125","57728742edc2cb388006c728",1962,0.2,0,1,0,0,0,0,0.88911468019909,0.859059239775404,0.770307069982465,0.952941176470588,0.929411764705882,0.847058823529412,0.353036089509766,0.341102133866051,0.145718611615263,0.152630005267939,0.16094638219016,0.0568823396567299,0.89379140319181,0.838408988256549,0.607478530234051,1
"126","577270e8edc2cb3880bfa375",1982,-0.27,1,1,0,0,0,0,0.651172317115393,0.404900235749722,0.220463530372328,0.756862745098039,0.427450980392157,0.192156862745098,0.510108821572787,0.317186674992256,0.260614786197451,0.196066010153818,0.165155240789538,0.0228797025447207,0.929110150823084,0.88934329190735,0.321247811440528,0
"127","577275ccedc2cb3880cf618e",1916,0.5,0,1,0,0,0,0,0.664914390647631,0.658212106032668,0.58115964767347,0.866666666666667,0.803921568627451,0.643137254901961,0.349167268070038,0.345647689547222,0.301123689719886,0.249846033780994,0.160798553143642,0.0160226567349472,0.951524674115456,0.908725655648665,0.378892110017541,1
"128","57727f7cedc2cb3880ee145f",1959,-0.67,0,0,0,1,0,0,0.240228085737203,0.224254553870721,0.28334642639224,0.219607843137255,0.211764705882353,0.274509803921569,0.321233951258523,0.299874080944951,0.0901152004300848,0.0745404742502274,0.080414169860571,0.0725729023513244,0.890826258024436,0.749322590159202,0.539041570407409,0
"129","57728649edc2cb388003a837",1791,1.6,1,0,0,0,1,0,0.322469192768016,0.275754295900178,0.249928230201171,0.254901960784314,0.207843137254902,0.196078431372549,0.380202251075887,0.325123783593547,0.203836776481497,0.187446721245267,0.17383057043701,0.0118181818181818,0.936465800865801,0.918284848484848,0.3723871859228,1
"130","57727f4bedc2cb3880ed8b25",1963,0.4,0,0,0,1,0,0,0.220664061905163,0.447799144836762,0.639550810882293,0.176470588235294,0.415686274509804,0.623529411764706,0.168701603294712,0.342350417352646,0.185540996147892,0.125226551284505,0.0786129427871038,0.023298589822195,0.894073846992302,0.82869541521902,0.537566494159148,1
"131","57726ff1edc2cb3880bc543b",1800,2.4,1,0,0,0,1,0,0.407780759803922,0.430982651654412,0.338703684129902,0.4,0.419607843137255,0.294117647058824,0.346320301715271,0.366025219107378,0.181408542100572,0.210899998753578,0.168349825729888,0.101892578125,0.89849609375,0.619443359375,0.332959314231033,1
"132","57727fa8edc2cb3880eeb2f0",1964,-0.15,0,0,0,1,0,0,0.850014949626259,0.841549951251219,0.826614407973134,0.898039215686275,0.890196078431372,0.870588235294118,0.337551399393491,0.334189844342472,0.183935446378028,0.179545604372905,0.173238919313472,0.0530276243093923,0.979068139963168,0.964460405156538,0.623441567900937,0
"133","577282c9edc2cb3880f8c0e4",1873,0.46,1,1,0,0,0,0,0.470518600086304,0.379366889267784,0.291961586835486,0.450980392156863,0.356862745098039,0.27843137254902,0.41206796417648,0.33223966429354,0.167107295165235,0.144174646621017,0.103534291143788,0.182008185721954,0.875125246018966,0.452321524422974,0.337341042392993,1
"134","58aae502edc2c923e4650705",1627,1.1,1,0,0,0,1,0,0.494434726522188,0.446797412082242,0.3784326625387,0.427450980392157,0.317647058823529,0.235294117647059,0.374666904879099,0.338568863619924,0.270283018914061,0.253229622571138,0.260595616859099,0.0800910931174089,0.779812753036437,0.712759784075573,0.324072313162274,1
"135","577289a7edc2cb38800e760c",1788,1.47,1,0,0,0,1,0,0.442608540839421,0.408755584033069,0.389539528388187,0.415686274509804,0.380392156862745,0.352941176470588,0.356682438379801,0.329401547782535,0.263226697199043,0.255292153426321,0.268800706892005,0.148226059394895,0.932492443375047,0.531634614286148,0.275099383797317,1
"136","577287acedc2cb388007f855",1969,0.3,1,1,0,0,0,0,0.758860958176374,0.729156041727036,0.667124118612962,0.807843137254902,0.792156862745098,0.737254901960784,0.352116597681911,0.338333316302274,0.19426357239977,0.200580970000461,0.222379657074054,0.251929392446634,0.859058565955118,0.494382868089765,0.335648404647104,1
"137","577281c7edc2cb3880f597ca",1830,1.8,1,0,0,0,1,0,0.732248390665711,0.677493258336007,0.610546391103462,0.796078431372549,0.776470588235294,0.737254901960784,0.362447520417727,0.335344883940775,0.20878283309518,0.22494540546902,0.24142256490233,0.134463530251287,0.862354520277962,0.631742698404608,0.338829044374587,1
"138","57728437edc2cb3880fd2cbf",1964,0.36,1,1,0,0,0,0,0.512736856855145,0.357694178446572,0.254957060343517,0.643137254901961,0.231372549019608,0.125490196078431,0.455608921792593,0.317840734081597,0.329426125872693,0.293699323584525,0.253717883616635,0.210840600775194,0.628310723514212,0.487292070413437,0.308069066977762,1
"139","577280cbedc2cb3880f26e45",2006,1.45,1,1,0,0,0,0,0.762251012361466,0.760223199062234,0.691337948902387,0.796078431372549,0.796078431372549,0.733333333333333,0.34431602916536,0.343400046619247,0.0952185194616955,0.103242562166563,0.110964729623521,0.0402683423913043,0.832785326086957,0.884317255434783,0.510846729300951,1
"140","577283a1edc2cb3880fb4727",1881,2,1,1,0,0,0,0,0.690138486909475,0.652872224185232,0.579506978500165,0.729411764705882,0.701960784313725,0.615686274509804,0.358976404037617,0.339592310499265,0.140357956480605,0.154004111988217,0.170223973832775,0.0807559685503309,0.942460241547742,0.662572454757623,0.366115227954803,1
"141","577284a1edc2cb3880fe7865",1984,-0.18,0,1,0,0,0,0,0.583736620251965,0.382490290802311,0.488163225032364,0.698039215686274,0.349019607843137,0.611764705882353,0.401361784412701,0.262990157394415,0.258267587239493,0.182686032844538,0.226861816598813,0.0222876409017713,0.870596819645733,0.929419954374665,0.56606488061608,0
"142","5772779bedc2cb3880d4fdef",1470,1.6,1,0,1,0,0,0,0.408521923003705,0.333363469958558,0.288410189049481,0.376470588235294,0.247058823529412,0.196078431372549,0.396509438782635,0.323561001113522,0.282075060155936,0.272367023155832,0.239279245702561,0.0800261389096341,0.952020413243714,0.700001244709983,0.282750072152331,1
"143","577286e4edc2cb3880058c40",1915,0.8,0,1,0,0,0,0,0.61690242498881,0.365500608835074,0.153007449361562,0.6,0.325490196078431,0.105882352941176,0.543329865387592,0.321910546227868,0.140836114246456,0.159653353896412,0.124615796532788,0.0425126225248339,0.962752930180032,0.849875899063658,0.384084032234714,1
"144","577278deedc2cb3880d94eb0",1620,1.47,1,0,0,0,1,0,0.235314567922978,0.215901652577199,0.142372868967947,0.145098039215686,0.141176470588235,0.0745098039215686,0.396426706787734,0.363722407314889,0.242513330614774,0.209438607661212,0.16374245357564,0.0686699101796407,0.954030938123753,0.697063622754491,0.375762373815988,1
"146","57727e48edc2cb3880ea5e34",1772,1.73,1,0,0,0,1,0,0.239764729312297,0.25121071904532,0.225728109323308,0.164705882352941,0.188235294117647,0.180392156862745,0.334538215616114,0.350508541994929,0.187990995213173,0.169334495519706,0.138711775470652,0.0519472867608068,0.974444133193718,0.801582830537073,0.432843555868156,1
"147","5772842cedc2cb3880fd1bf7",1953,-0.4,0,1,0,0,0,0,0.404488481019006,0.417715901910636,0.400803710947295,0.117647058823529,0.156862745098039,0.12156862745098,0.330732464522599,0.341547945595745,0.3968634271337,0.365084798275626,0.387838614827678,0.046613810741688,0.93123273657289,0.785294117647059,0.501585781546657,0
"148","57727550edc2cb3880ce0570",1962,0.5,0,1,0,0,0,0,0.782510056454373,0.767298190070809,0.674533334662453,0.831372549019608,0.898039215686275,0.807843137254902,0.351794015394241,0.344955197780877,0.198267688278572,0.291765822513811,0.288136832489554,0.163648873072361,0.952439925436367,0.541784782240298,0.393386357055262,1
"150","577284d3edc2cb3880ff1834",1962,0.42,0,1,0,0,0,0,0.44343655336386,0.511236409533873,0.465194038393801,0.407843137254902,0.556862745098039,0.474509803921569,0.31230851407949,0.360059364059341,0.288381736411933,0.247821790293767,0.22050212224346,0.165737275449102,0.734365643712575,0.490396082834331,0.314666296262284,1
"152","57727e24edc2cb3880e9d0f3",1802,1.82,1,0,0,0,1,0,0.731037257569695,0.735056924102975,0.707302515672936,0.815686274509804,0.827450980392157,0.749019607843137,0.336357029741749,0.338206515635507,0.257320625718628,0.274834813919518,0.283279842752667,0.181336054421769,0.744321088435374,0.637906575963719,0.336632589551287,1
"153","57727e13edc2cb3880e9b45b",2000,1.7,0,1,0,0,0,0,0.191822223414914,0.331942868388231,0.233886356549919,0.0470588235294118,0.290196078431373,0.235294117647059,0.253180039227649,0.438120812822028,0.273407377735829,0.290229073120622,0.178721210483617,0.179054516423358,0.820304896593674,0.568865680396246,0.344282005182048,1
"154","577280f7edc2cb3880f306e9",1896,0.5,1,1,0,0,0,0,0.298835437339854,0.187232803221811,0.134543721648559,0.223529411764706,0.149019607843137,0.109803921568627,0.481517365981141,0.301690612850915,0.183662437791283,0.122879037763132,0.0892749171600725,0.270172146379293,0.913387862204859,0.452992015763624,0.422831773133359,1
"155","577285c0edc2cb3880022f5b",1968,-0.58,0,1,0,0,0,0,0.707794072384263,0.753150725109989,0.540414957241746,0.784313725490196,0.823529411764706,0.576470588235294,0.353656593078454,0.376319511436033,0.191852278934458,0.159355905391973,0.176134252674775,0.0222930132348415,0.86463629834821,0.91099107417667,0.443164282192416,0
"157","57726f0cedc2cb3880b945a5",1769,1.8,1,0,0,0,1,0,0.535898438064197,0.447674945728803,0.331672650237109,0.541176470588235,0.435294117647059,0.235294117647059,0.407451095991618,0.340373537836917,0.247921608351894,0.237980398165262,0.269305023493278,0.316521097305942,0.717487245080704,0.396976267723125,0.278790412296943,1
